# generated by ews.pipeline on 2026-05-12T02:21:30, loader=derived
ticker,date,ret_1m,ret_3m,ret_6m,vol_3m,vol_6m,drawdown_12m 
BBBY,2018-09-30,-0.036521712593410305,-0.18409425212215702,-0.14637904124257795,0.6845804836787303,0.6656372966377655,0.7096662934496865
F,2018-09-30,-0.04639168735647603,-0.15495181732280072,-0.14745403502593757,0.22068504761302854,0.2027322505272544,0.2653874398025006
GE,2018-09-30,-0.10746995593147934,-0.14752374778428579,-0.1242367094831216,0.25611262136482527,0.3011824112698769,0.5301086826713092
INTC,2018-09-30,-0.019693292914928384,-0.05223904145989,-0.038146915002676085,0.26012329502075415,0.2622905403030326,0.20807211531620265
PFE,2018-09-30,0.061927561085166394,0.22337559971288168,0.2578223159616222,0.13118036611028008,0.13133014346631416,0.13014964504485974
SNAP,2018-09-30,-0.23465707575565364,-0.35513309595182274,-0.39772730197541994,0.34483240220901,0.4785660477601546,0.5913253232657191
SPG,2018-09-30,-0.025902686374725592,0.05356164524988971,0.1739043819237951,0.14852625575582867,0.16492524251927476,0.13822169890348704
XOM,2018-09-30,0.056017883499495325,0.05059844515554057,0.15659253628709258,0.14623327321095364,0.18078327202773106,0.1741943172317484
AAL,2018-10-31,-0.09587623856855265,-0.08455119036750758,-0.17746622671907808,0.4303719277370803,0.37999248698207544,0.47752786199847314
BBBY,2018-10-31,-0.23960689586568118,-0.4449654940901131,-0.46560424903558584,0.7110813076292849,0.6839952876551627,0.7754890692024702
F,2018-10-31,0.06479242085449521,-0.031717669017468975,-0.13219881693582158,0.31840930335753226,0.2607148390792441,0.3372610045684122
GE,2018-10-31,-0.19070508513924067,-0.22402833185982596,-0.27044207129434117,0.3759887296231878,0.3497207133487295,0.4903117858288483
INTC,2018-10-31,-0.03855610392594655,-0.04966555230819403,-0.10638314334238119,0.29672721475599123,0.2860646984060015,0.25231288157720844
PFE,2018-10-31,-0.039053747871704014,0.06216064868739357,0.258627034999676,0.1904417015994042,0.15464439228366306,0.13014964504485974
SNAP,2018-10-31,-0.19684076534975403,-0.48075409495629884,-0.3873957222536235,0.4944684802947598,0.44158037106197895,0.7113253122352692
SPG,2018-10-31,0.060196613680391975,0.041205515874121135,0.17977986016172398,0.1926319438755156,0.17423951863634327,0.13822169890348704
XOM,2018-10-31,-0.07510180188716886,0.0037635072068655795,0.05744856216979355,0.1714266649943778,0.17913876659975195,0.1741943172317484
AAL,2018-11-30,0.10725456165500491,-0.01224311137281342,-0.08610368803718049,0.45477229461068946,0.3938211014201142,0.47752786199847314
BBBY,2018-11-30,-0.09234338011928411,-0.3618270894164428,-0.45439329711374776,0.9178362551677102,0.8317259496522436,0.8057537529991904
F,2018-11-30,0.012917303892144405,0.011514980598287927,-0.17889190350754158,0.3207672909881561,0.2715071687363399,0.3372610045684122
GE,2018-11-30,-0.21711922866154,-0.40240857633390337,-0.4464721448695814,0.4805275881211482,0.395281236991812,0.5983023691838725
INTC,2018-11-30,0.029040344125122353,0.03461887541875419,-0.1168920716833679,0.33252214270868735,0.30083834952730854,0.25231288157720844
PFE,2018-11-30,0.06679088899105379,0.12610020259195598,0.289336953263305,0.211889967045904,0.17487334663258597,0.13014964504485974
SNAP,2018-11-30,-0.09583327759195115,-0.38526910905747436,-0.4965197157593312,0.5805600739000203,0.48613849854746977,0.7113253122352692
SPG,2018-11-30,0.03332491134972915,0.032245311552669076,0.16514142576504676,0.2026137889983488,0.1770329726692383,0.13822169890348704
XOM,2018-11-30,-0.0045134702737767984,0.0001980623601447462,0.005629530034517272,0.20087270087150758,0.1792634103675078,0.1741943172317484
AAL,2018-12-31,-0.16423732006283331,-0.18710854423597334,-0.15842929500995895,0.5452187804607413,0.4558597307101174,0.4867920120514711
BBBY,2018-12-31,-0.2822410217259307,-0.5213253605221604,-0.6000000112362214,1.0379746746779275,0.8774420949873896,0.8533947117673619
F,2018-12-31,-0.18356462018822306,-0.16443944551065193,-0.2885676696170937,0.3613477477597557,0.29819477944826733,0.38182177856161886
GE,2018-12-31,-0.045288646927119425,-0.37300154485175063,-0.4276244388500815,0.5685135359563834,0.439787243287162,0.6377163147476066
INTC,2018-12-31,-0.01614263668641358,0.016691834965863794,-0.05353496752139497,0.3816412597022673,0.3253410374969835,0.25231288157720844
PFE,2018-12-31,-0.04087019818654991,-0.006396456321660859,0.22106718170709505,0.2536256691383726,0.20267471998510936,0.13014964504485974
SNAP,2018-12-31,-0.1390624770661819,-0.34090903646378456,-0.5809885635952841,0.6239033864035377,0.5020662544489711,0.7595180833196066
SPG,2018-12-31,-0.08997868595520497,-0.038710343124455315,0.012147474069692743,0.2526685917602474,0.20668925427279533,0.1570386325686875
XOM,2018-12-31,-0.13749031273881906,-0.19728164114195734,-0.14882894235522637,0.2551089088043315,0.2093469399324524,0.23586511418781686
AAL,2019-01-31,0.1012930678243138,0.034873814011633586,-0.057096875221926635,0.543620609110934,0.4830285942733196,0.46991715036699183
BBBY,2019-01-31,0.2278839519426441,-0.12857857787854932,-0.5112675948881766,1.1284888108293798,0.9417229674420351,0.8145560358508264
F,2019-01-31,0.1333305717086375,-0.05356132759264465,-0.07937903060471985,0.34605198478605476,0.33027434740584716,0.34960730784323696
GE,2019-01-31,0.26211177406763353,-0.000592112990214333,-0.22424865016676765,0.6227385958897798,0.4995975922196144,0.5738630387117525
INTC,2019-01-31,0.0008492156429664721,-0.007191256069177809,-0.022640934211823116,0.3862489403272098,0.3354342689830017,0.25231288157720844
PFE,2019-01-31,-0.009924681027275617,0.006090299188842296,0.08067098288345087,0.25657871408513433,0.22542994104044808,0.14492768895514843
SNAP,2019-01-31,0.1537132767442646,0.03888024987157657,-0.46042005116408735,0.6399872807694543,0.5673180723649719,0.7595180833196066
SPG,2019-01-31,0.10369021634067033,-0.01952283978709224,0.04746373155640771,0.2328380112140084,0.20418982944926262,0.1570386325686875
XOM,2019-01-31,0.05151414655269693,-0.06038511162761595,-0.06970550858268465,0.2570283503235448,0.21555569478768133,0.23586511418781686
AAL,2019-02-28,-0.01686470983039079,-0.06693301555583742,-0.11954418852404836,0.5047046397727228,0.47502741251456854,0.46991715036699183
BBBY,2019-02-28,0.0987242768446086,0.10423628072556212,-0.3532484489481592,1.0264894267338498,0.9736225570200163,0.797938145515002
F,2019-02-28,0.0068885595800733945,-0.038492773756372056,-0.09259966893908467,0.3463175852801554,0.3350659179337522,0.34960730784323696
GE,2019-02-28,0.18742866412951642,0.45436348329956955,-0.14391864003858967,0.5595752935597531,0.5222520458519553,0.5530361986449797
INTC,2019-02-28,0.121070451646204,0.10870994458785033,0.10420227921536118,0.3546476244032602,0.33697291834707177,0.25231288157720844
PFE,2019-02-28,0.05167388962983588,-0.007746835533627983,0.061832377543330486,0.24452723689804964,0.22397906735062798,0.14492768895514843
SNAP,2019-02-28,0.491628604974101,0.5312500069849193,-0.13197517946435944,0.7028597943224909,0.6548769947874331,0.7265753550072239
SPG,2019-02-28,0.010727525180476816,0.00805792574696551,0.014967040508932827,0.21263626295248092,0.2069165964555467,0.1570386325686875
XOM,2019-02-28,0.10537289037107822,0.03708510445528157,0.005449099292713644,0.24400645129552623,0.22121898390333827,0.23586511418781686
AAL,2019-03-31,-0.08314071084172237,0.0005212350298680057,-0.23049420993642622,0.38846815332160767,0.4724168096912692,0.42559115762155425
BBBY,2019-03-31,-0.21082615096402169,0.16386562675203442,-0.40323157588566205,0.89380586408612,0.9678366451389441,0.7040650407224478
F,2019-03-31,-0.001137836706643025,0.1437849162627194,-0.014795914025424683,0.3133273890591316,0.3376757812432211,0.34960730784323696
GE,2019-03-31,-0.026233320220486744,0.38490122538140237,-0.09671180699532878,0.500310153149842,0.5406051245296664,0.5530361986449797
INTC,2019-03-31,0.007504550428565793,0.15594401576469452,0.1852761133420613,0.2781594046622948,0.33554233214852747,0.25231288157720844
PFE,2019-03-31,-0.020525658344481168,-0.0027720788146121667,-0.016594052496421985,0.21082637990516212,0.23130460160077645,0.14492768895514843
SNAP,2019-03-31,0.12448982074329185,0.9299475278707559,0.2522727521490453,0.6977561366927846,0.6702970361693384,0.6855702705039829
SPG,2019-03-31,0.03781994858617743,0.0961107530971359,0.06140022194284711,0.16332213799900072,0.21267411092097321,0.1570386325686875
XOM,2019-03-31,0.010000003286469328,0.19843070346775127,-0.03783101567337621,0.17083387911176867,0.22117418956352794,0.23586511418781686
AAL,2019-04-30,0.0565688568861189,-0.05687442104962237,0.0587732837856374,0.2637386658931133,0.4255483245251505,0.33467380125009677
BBBY,2019-04-30,-0.18742288143475905,-0.2689961284949942,-0.3370220894583006,0.7286298142374578,0.9487236231547502,0.7040650407224478
F,2019-04-30,0.18236600034732464,0.21901809979622366,0.2029647051494441,0.3086827278358826,0.33059815866347136,0.34960730784323696
GE,2019-04-30,0.00693080859616213,0.16351696172807362,-0.06171952286132687,0.4730925320540616,0.5293937078719072,0.5530361986449797
INTC,2019-04-30,-0.06365808422633479,0.08042755186734363,0.13124913115668235,0.26979255692499227,0.3331881839570049,0.25231288157720844
PFE,2019-04-30,-0.0520541935855513,-0.014798614540149524,-0.030967661569749283,0.18665044885622514,0.22014806778525506,0.14946093741672084
SNAP,2019-04-30,-0.019366137324236643,0.6955860049096081,0.7738853457240122,0.6155675752762207,0.649348511865308,0.6517794977191013
SPG,2019-04-30,-0.050456396560592864,-0.0308931312721884,-0.01231951552738042,0.18434011377827236,0.20881853884958554,0.1570386325686875
XOM,2019-04-30,-0.01774141590206768,0.1228562451605919,0.05757923249025665,0.16604590333221564,0.21592735291847634,0.23586511418781686
AAL,2019-05-31,-0.19562346910691764,-0.190137050471347,-0.296788984706711,0.2910030266989402,0.4125129181000869,0.38630692261969174
BBBY,2019-05-31,-0.2676380200404712,-0.5469639361812726,-0.4806960028443248,0.7355479476585239,0.9020665688399204,0.7781649161444459
F,2019-05-31,-0.07930379710120639,0.09792581390079302,0.04582778181191993,0.2997471504292586,0.32253402810701715,0.34960730784323696
GE,2019-05-31,-0.07902462082874995,-0.08959571566096336,0.2715137825992575,0.37068942930788,0.4757865011094788,0.5219507900935352
INTC,2019-05-31,-0.12344771430475909,-0.17853696935252594,-0.087380877905614,0.2984907754903524,0.328320453866243,0.25490010634775206
PFE,2019-05-31,0.021415185150972738,-0.027437890904113194,-0.05892951756027609,0.16542817408312302,0.20659910685322083,0.14946093741672084
SNAP,2019-05-31,0.05782923358012915,0.19858873506831576,0.8264208794605514,0.48855646671249353,0.6029784206840123,0.6448398787632209
SPG,2019-05-31,-0.07767573099909797,-0.06457524113368052,-0.10021231754557425,0.18766023484209202,0.20442157917475043,0.1570386325686875
XOM,2019-05-31,-0.07386210521123715,-0.10868911599626363,-0.07742660864915452,0.15657886811006547,0.20588331262302279,0.23586511418781686
AAL,2019-06-30,0.197576327253153,0.010946426782121765,0.030263173758690254,0.3437843515436583,0.3653584871585721,0.3709089367550579
BBBY,2019-06-30,0.42408378113584333,-0.16152891755843835,-0.047619003096436185,0.9607067640973723,0.9249040255772044,0.7816492500553154
F,2019-06-30,0.07457971670120456,0.15747383054783426,0.35405860065895967,0.28805106208599024,0.2997856704087637,0.30175009113678813
GE,2019-06-30,0.11335865913629983,0.04060436175152149,0.45700240719680507,0.31168524079120374,0.4171912817605879,0.5219507900935352
INTC,2019-06-30,0.08696619420489116,-0.1164345047376032,0.03675830881477271,0.31207394644036496,0.2962425809238298,0.2566109408039447
PFE,2019-06-30,0.043352705745379305,0.020173011131471963,0.02620817308993839,0.14990520569541174,0.1822167548198911,0.14946093741672084
SNAP,2019-06-30,0.20269131857220923,0.2588028717350821,1.5043783003853615,0.5103895632200958,0.6120138302960416,0.634432240983795
SPG,2019-06-30,-0.014374701084488906,-0.11642693284150452,-0.027679363313887206,0.18041765144617367,0.1735450119891159,0.1570386325686875
XOM,2019-06-30,0.08280301987950955,-0.051653819748017415,0.1496086039740454,0.1723973049868651,0.17301027569608105,0.23586511418781686
AAL,2019-07-31,-0.05219015619864831,-0.09873193573206795,-0.14225684486857426,0.38339257048012976,0.32788649096182243,0.3709089367550579
BBBY,2019-07-31,0.572625763805235,0.7269939051873666,0.29798270677939853,1.055995586110669,0.9157246191857428,0.7743097413168243
F,2019-07-31,-0.0442452751720539,-0.06458062757134675,0.11675083272806153,0.24074037755820213,0.27839705977485385,0.22945770715259484
GE,2019-07-31,-0.016007427096410565,0.020493465303473624,0.07184889038779918,0.2862411327289633,0.3890204966888065,0.5069802308880764
INTC,2019-07-31,0.050498757541225237,0.006124318783135019,0.08620465513378095,0.2622404754829843,0.2637898770939249,0.2566109408039447
PFE,2019-07-31,-0.1216641473891249,-0.04451418907986071,-0.07692659268392943,0.19944217024642666,0.1904161288149057,0.14946093741672084
SNAP,2019-07-31,0.191489275357692,0.4946618842670376,1.5149700102969703,0.6185586552157756,0.6145743223661603,0.6196646482740784
SPG,2019-07-31,0.0015435642711960629,-0.07704981313981896,-0.08882355840447465,0.16402130431745035,0.1764160054052978,0.16726908615704186
XOM,2019-07-31,-0.0179608552223246,-0.026881404766804784,0.03776386296306611,0.1521399747222487,0.16209281089402622,0.23586511418781686
AAL,2019-08-31,-0.10347904182877687,-0.09331922143460747,-0.20316753530794118,0.4070666730062124,0.3517261689743759,0.4325228205513164
BBBY,2019-08-31,-0.25556080610532117,0.5406463744824028,-0.2850000208074396,1.229296738410708,1.0250560954321475,0.6933115910106815
F,2019-08-31,-0.011853607564469293,-0.06180803608469654,0.07824094935803805,0.2540228800906758,0.2774755806451182,0.21146528343231685
GE,2019-08-31,-0.17500014016145182,-0.17420610048064344,-0.16413686118831494,0.4294822886815575,0.3995461547080001,0.5069802308880764
INTC,2019-08-31,-0.019513152760477603,0.06564171563346144,-0.10539492110373938,0.25155725335647083,0.2770897905160453,0.2566109408039447
PFE,2019-08-31,-0.06447353916547482,-0.15030562973590456,-0.15596098168546413,0.23006180509832325,0.20058398209299397,0.23920929163043628
SNAP,2019-08-31,-0.07046392921642464,0.2223938345065002,0.5704365122540527,0.590075848360793,0.5404720503177431,0.549639006725814
SPG,2019-08-31,-0.05164913051999953,-0.06838022051933457,-0.13381792628772038,0.18145086247124717,0.18385423434412304,0.2081925081267983
XOM,2019-08-31,-0.03370760302222231,-0.05786822714717843,-0.1254996301974245,0.19727192565954277,0.179090169500711,0.23586511418781686
AAL,2019-09-30,0.02508550915863239,-0.15921512270338856,-0.17723638427747623,0.3816563808930369,0.36199364862875505,0.4013549290582037
BBBY,2019-09-30,-0.3267641156534761,-0.2604748339194791,-0.34508348159420377,1.4144137835463548,1.207530393453975,0.6686641050242466
F,2019-09-30,-0.0010902604616130906,-0.08135194891517583,0.04837558214891868,0.2427804298598323,0.26575131815579517,0.20520836577749219
GE,2019-09-30,0.08480813754436234,-0.15728189744884646,-0.12516796043543754,0.43509234998024676,0.3779700865750061,0.5069802308880764
INTC,2019-09-30,0.0869015899512513,0.0780947703921262,-0.03981560751914781,0.25638263490506896,0.28460107086198977,0.2566109408039447
PFE,2019-09-30,0.01068909758007175,-0.17986990866273544,-0.14733672026771927,0.23119440514621353,0.19609357986683432,0.23920929163043628
SNAP,2019-09-30,-0.001895118958672115,0.12056735909732885,0.4081996269790549,0.5583774291990232,0.5317194153569419,0.4115565989992717
SPG,2019-09-30,0.045051930992720424,-0.025447270297986435,-0.12882197519216299,0.2082808569775753,0.1946845065435856,0.2081925081267983
XOM,2019-09-30,0.03110371534346168,-0.05589066617745764,-0.11148461331246884,0.1871337693750524,0.17836354775960606,0.23507009657504774
AAL,2019-10-31,0.18955277241701363,0.057333740017408985,-0.12941602874717695,0.3711970222424428,0.37608199199438797,0.38561008453618417
BBBY,2019-10-31,0.016409274317338074,-0.5125000209720043,-0.18937644969143974,1.3594151424541432,1.2221752197791373,0.6403443149837871
F,2019-10-31,0.002408013724924274,-0.05406559482456008,-0.14548809006525232,0.25244298853513125,0.2473402889551603,0.20520836577749219
GE,2019-10-31,0.14580945532790435,0.034243410861584334,-0.04118842803075973,0.4950715002205597,0.40411368944749365,0.33564367809246215
INTC,2019-10-31,0.12992165746574735,0.21165998802149844,0.1111218518160495,0.2944389056723661,0.2793312337926588,0.2566109408039447
PFE,2019-10-31,0.0823695612347819,0.03814945347984722,-0.06188566854744959,0.1910872997285959,0.194328620259524,0.23920929163043628
SNAP,2019-10-31,0.05314686844369754,-0.08505460162367984,0.2795241999912492,0.4645252570900609,0.5458833185884981,0.30694445787388636
SPG,2019-10-31,0.021558992956479894,-0.012670678755592024,-0.1321123229576434,0.1983331276645236,0.18591980068755595,0.2081925081267983
XOM,2019-10-31,-0.0060312941128127795,-0.02660547988453843,-0.10288699423981018,0.20571657028970056,0.18245162261816208,0.20301013724039016
AAL,2019-11-30,-0.040813001522681525,0.0876333110893106,-0.0063674967963957,0.32894693570872036,0.36887448213747753,0.38561008453618417
BBBY,2019-11-30,-0.27920224643289115,-0.4963503446390467,-0.2566111533565273,1.1242380105425216,1.1831506049594431,0.7215568769306819
F,2019-11-30,0.054714942496922436,0.011943970949824134,-0.05784956562639465,0.24794234823395891,0.25003613761096705,0.20520836577749219
GE,2019-11-30,0.12925852313211306,0.3544040747427999,0.12930431187997904,0.3744009237246909,0.40529958420505857,0.26966529918485616
INTC,2019-11-30,0.032540192362114695,0.24243259233370273,0.3119797741293271,0.25284267007446604,0.25160644077499783,0.2566109408039447
PFE,2019-11-30,0.013611539000140116,0.07675200334071652,-0.07042064516940683,0.160984569472909,0.2001055143681357,0.23920929163043628
SNAP,2019-11-30,0.012616173644710793,-0.042686772890697444,0.17760619495062202,0.45283682311720636,0.5257791796214726,0.2632755307525595
SPG,2019-11-30,0.017360271459463394,0.025321239192187317,-0.04113466636606322,0.19527381139737088,0.18813838538591748,0.2081925081267983
XOM,2019-11-30,0.020447624302783796,0.005712591766177555,-0.051379490562473484,0.19994749651630447,0.19789310148706352,0.1934253228315819
AAL,2019-12-31,0.021367550502795263,0.13413338505409356,-0.11753756905237711,0.30644307297764806,0.34515202045395277,0.33369041508961517
BBBY,2019-12-31,-0.06374502067719112,-0.3208092376678565,-0.5230040380171497,0.5976590913732349,1.0740880267421824,0.7492514977005812
F,2019-12-31,0.032186327380811175,0.09786583140611893,-0.05944031178992237,0.24241543456624276,0.24559947792441428,0.1753127052181497
GE,2019-12-31,0.0009066837391982219,0.3125874295697233,0.05392973122545763,0.34864435864375093,0.3999095798244783,0.26966529918485616
INTC,2019-12-31,0.03798128465176753,0.21845274480769006,0.24867482880752423,0.22729230003343018,0.24277798237649764,0.2566109408039447
PFE,2019-12-31,0.02324345233515568,0.14001865434336014,-0.10070405840072572,0.15087503919128908,0.19824848936787254,0.22161424140904415
SNAP,2019-12-31,0.1184931162352596,0.1033783590036037,0.10636854136032459,0.4007486055947162,0.48413654540534046,0.2632755307525595
SPG,2019-12-31,0.0006718581462383799,0.012366854632571256,-0.07211603476203587,0.16022763858195965,0.18503690154250219,0.19558670349252896
XOM,2019-12-31,0.01987755428930771,0.05169868551543488,-0.06463062660756691,0.19591922093738695,0.19339271450979584,0.18081786351241252
AAL,2020-01-31,-0.07734612546455732,-0.1042247767219362,-0.08245454199785429,0.34545221779741014,0.3578855463832566,0.33369041508961517
BBBY,2020-01-31,0.15340908090314587,-0.22886988684966403,-0.6157122476069002,0.6047621233736025,1.0482182417429178,0.7492514977005812
F,2020-01-31,-0.04777077140498265,0.04423734264421508,-0.01754208814010194,0.1751971009996412,0.21670956493735177,0.1753127052181497
GE,2020-01-31,0.04358747525127882,0.2486256454654936,0.2474756132892637,0.3627554465598602,0.4326725440818652,0.26966529918485616
INTC,2020-01-31,0.05078906952930207,0.13712829425525164,0.32941385001015755,0.2566460019654464,0.27637132433543404,0.2566109408039447
PFE,2020-01-31,-0.03882452827453098,-0.0100602585243591,-0.0004212419647319221,0.17582552693721126,0.18309424293477353,0.22161424140904415
SNAP,2020-01-31,0.09535151422219346,0.22045143749301443,0.0792717803693177,0.3181501471685564,0.39922303426955374,0.2632755307525595
SPG,2020-01-31,-0.08229376972793556,-0.10414986808812976,-0.14049471477799091,0.18212055843442634,0.19063873860212543,0.2535570105239217
XOM,2020-01-31,-0.12383650529338264,-0.06956990522866713,-0.11287983284554359,0.20265259135838887,0.20378250122307612,0.2278666782706092
AAL,2020-02-29,-0.3102309134693112,-0.3395372144919666,-0.27118631947152483,0.4854002687019003,0.4216266701522116,0.4454063453550155
BBBY,2020-02-29,-0.22074788083557517,-0.13172043165811598,-0.6056165830813975,0.6325441057043238,0.9099854938832265,0.7582335252936064
F,2020-02-29,-0.2126698663260238,-0.2221575373562792,-0.21112586521770815,0.2773858550248187,0.26432620658663303,0.30524126996125
GE,2020-02-29,-0.14532590178085736,-0.03544158298909095,0.34422150013090924,0.3943068613802562,0.3868059612639346,0.2574906566420576
INTC,2020-02-29,-0.16062253463634846,-0.04642928283355752,0.19693797044310113,0.3197534464116721,0.2904186021383285,0.2566109408039447
PFE,2020-02-29,-0.09846244688342143,-0.1260319447319379,-0.035163517245617726,0.19171260994812628,0.1784091140542055,0.22507707299367796
SNAP,2020-02-29,-0.24947030158032135,-0.07687298214013483,-0.10202786336638947,0.4592505443315273,0.4546311392587354,0.2638960999327822
SPG,2020-02-29,-0.08416524776505208,-0.17361695563165458,-0.1452609652890572,0.23455844687206343,0.21745267136196553,0.2994385386762288
XOM,2020-02-29,-0.19465226906003774,-0.24048785736795153,-0.2282952961110336,0.26260177934756745,0.23567659837514657,0.37186189038310674
AAL,2020-03-31,-0.3170868728362679,-0.573394437848407,-0.5419885318518702,1.262143670336529,0.9189381111280625,0.7015965780695624
BBBY,2020-03-31,-0.17656768675984502,-0.29219863317506845,-0.48074922482947235,1.4640750944838183,1.120830770911605,0.9008233471756499
F,2020-03-31,-0.3070299263120958,-0.4718124759030077,-0.4390158944806699,0.7558670274171074,0.5655832927935868,0.5997150947468973
GE,2020-03-31,-0.26949594213908423,-0.2878239395538098,-0.07606375946925192,0.8287772465466954,0.6387315103245531,0.5352533492577126
INTC,2020-03-31,-0.033053454019513984,-0.0912862021158547,0.07734119929603134,0.8366149556563572,0.6114220984442131,0.34526541518655174
PFE,2020-03-31,-0.04839640386243471,-0.158411936065189,-0.06034180792599786,0.49671744688705033,0.36732135913302005,0.3393910865802626
SNAP,2020-03-31,-0.12250921210666654,-0.2718921984768542,-0.2338917530524337,0.813137943141314,0.6384944567397313,0.565194811139788
SPG,2020-03-31,-0.5520536204559038,-0.6260709264881348,-0.6293725314675513,1.1514541707231747,0.8247522500329152,0.7443190300425966
XOM,2020-03-31,-0.25984402215585056,-0.4480494447406176,-0.4346684804319195,0.6523940035331836,0.4856180118082233,0.6034736149055162
AAL,2020-04-30,0.1234799532565749,-0.5508799201488094,-0.6007442604481669,1.4078994326371803,1.022341019850447,0.7264762062974653
BBBY,2020-04-30,1.7858718103885023,0.5541871999287797,0.1838649217826016,1.728949946786774,1.2958451421177588,0.9008233471756499
F,2020-04-30,0.15681800823840475,-0.42290248249030205,-0.3938448347247955,0.858348446480993,0.6205086798127604,0.5997150947468973
GE,2020-04-30,-0.034091013297422035,-0.45327278976629304,-0.3261202934108942,0.8828714804507067,0.6981808185067105,0.5352533492577126
INTC,2020-04-30,0.1561295057648111,-0.057165934061473744,0.07079708703030918,0.8710350145333355,0.6373309345182144,0.34526541518655174
PFE,2020-04-30,0.20818885191812564,0.03007508974921458,0.016797441353364695,0.5205919911954467,0.38717571620171637,0.3393910865802626
SNAP,2020-04-30,0.5709188715812457,-0.04189328539571724,0.18506063372879167,1.1597336573031565,0.8462993402146421,0.565194811139788
SPG,2020-04-30,0.4194303210723096,-0.49085266064893684,-0.545388967355598,1.3897177852818885,0.9876847948084438,0.7409677157656832
XOM,2020-04-30,0.2382098125780927,-0.2411920606501211,-0.2955460463440356,0.7570229614798146,0.5497410416930752,0.5792548754696301
AAL,2020-05-31,-0.12572857619524136,-0.44326618980929744,-0.6359653792351325,1.4695164811439274,1.0899602365114345,0.7359110620328496
BBBY,2020-05-31,0.45562607019148826,2.0313533024238986,1.4690861153160157,1.789082068701901,1.351127146730375,0.9008233471756499
F,2020-05-31,0.12180780668643898,-0.20694428415992505,-0.36185597509134115,0.8887070868572309,0.6558700356499687,0.5997150947468973
GE,2020-05-31,-0.03382367021870869,-0.413334315204569,-0.4169631555038421,0.9626565464604496,0.7340907567541743,0.5824125255016431
INTC,2020-05-31,0.05510954969599169,0.08775318689458333,0.08694470221326411,0.863592541690035,0.6494174965385119,0.34526541518655174
PFE,2020-05-31,0.005490370831248814,0.1058086814791368,0.008661816630392671,0.5205767215954483,0.3925131083451364,0.3393910865802626
SNAP,2020-05-31,0.07552526278302629,0.3161918055718569,0.23387622562678745,1.1269847547287362,0.8593817511050107,0.565194811139788
SPG,2020-05-31,-0.1358396078132087,-0.546455022821953,-0.612591063625717,1.4431086660284873,1.0304122580730175,0.7241818588820503
XOM,2020-05-31,-0.0025475642011904,-0.13972481851577712,-0.3156178152250263,0.7806959115047436,0.5808744302189129,0.5792548754696301
AAL,2020-06-30,0.164884080549609,0.2226379988646905,-0.5425976407657669,1.3879209114988493,1.3264304719505904,0.7359110620328496
BBBY,2020-06-30,0.3101382168488316,5.275937966541191,3.03262404766153,1.3239231723589078,1.4139173759821848,0.9008233471756499
F,2020-06-30,0.030508664733406077,0.38181804794190755,-0.3351180101354989,0.6640089250808433,0.7166151281304641,0.5997150947468973
GE,2020-06-30,-0.02975309590504771,-0.028375311478350485,-0.3864666924321014,0.7354344210039903,0.7806291993942048,0.5824125255016431
INTC,2020-06-30,-0.03686406777564066,0.15975248258977026,0.010263581151781054,0.4162998432195463,0.6583352987089258,0.34526541518655174
PFE,2020-06-30,-0.09568560095297252,0.040185345931723404,-0.14846228136095851,0.3318909601885697,0.4212184477483973,0.3393910865802626
SNAP,2020-06-30,0.1893670770186413,1.0954504630850197,0.43845682062851865,0.9184339979301641,0.8727497499005374,0.565194811139788
SPG,2020-06-30,0.07769935913444037,0.45365700860332403,-0.5339175736106677,1.1170751646537858,1.1394360846681315,0.7216581867552072
XOM,2020-06-30,-0.05474504261044255,0.2146844148271556,-0.3373236012067581,0.5847859256867958,0.6244514572496546,0.5789297451462275
AAL,2020-07-31,-0.11040000915527348,0.13238291559418758,-0.589061341277753,1.285484674777338,1.3552123700025434,0.7097315578047512
BBBY,2020-07-31,1.261142556022874,4.814615102914663,8.568353851314088,1.2154254103012778,1.499400975715699,0.9008233471756499
F,2020-07-31,0.0925622842425915,0.3600825832964891,-0.2639196436340331,0.5720384072540616,0.7348549266632556,0.5725160714124877
GE,2020-07-31,-0.1099702970833416,-0.021078724547282657,-0.5036592446862321,0.6338941262455982,0.7698043635780701,0.5824125255016431
INTC,2020-07-31,-0.1927955663242118,-0.17227784638035648,-0.2512264231247723,0.4235469222235575,0.68280988145946,0.34526541518655174
PFE,2020-07-31,0.12593706235304447,0.043150735725409506,0.04620985071159689,0.3215479798592783,0.4318100534551803,0.2930232040083654
SNAP,2020-07-31,-0.034453025870695875,0.31111108632425477,0.2298409566248194,0.4975518546369871,0.8910585422873349,0.565194811139788
SPG,2020-07-31,-0.07559370364058227,0.009496947731917116,-0.5136828258510658,0.8629570198727892,1.1559791636381413,0.7190135910135438
XOM,2020-07-31,-0.04537220253674068,-0.04420920884942048,-0.2835216312113026,0.4820501713236468,0.6382492271591707,0.5621018580399221
AAL,2020-08-31,0.17779785925935987,0.10126580342913893,-0.2957366590849647,1.235762371425866,1.355051795815152,0.7097315578047512
BBBY,2020-08-31,0.05472518039572982,3.135160710348556,12.714733296312435,1.2844264618312669,1.5525718099702954,0.9008233471756499
F,2020-08-31,0.01943209804329693,0.10177729105584832,-0.036723187413745806,0.5075683587133304,0.7196324091676516,0.5725160714124877
